# USECODE Dialogue Text Dump
# File: D:\Project\uc\SERPENT\STATIC\USECODE
# Generated: 2026-06-16 15:59:44
# Total strings: 16582
# Filter: dialogue-likely only, deduplicated
================================================================================

    1.               the elms?*
 9914. "Yes, she's right... it was three months ago."
 9915. "Yes, that entire vile race is the scourge of all men of the Serpent Isle."
 9916. "Yes, that is a special sort of mage who specializes in magics that deal with dead things, as well as with the spirits of the dead themselves."
 9917. "Yes, there are marks here on the island that suggest that something was here until recently."
 9918. "Yes, this is pumice -- black in color, rough in texture, light in weight."
 9919. "Yes, thou art!"
 9920. "Yes, thou mayest drink thy fill of ale here. But I am particularly fond of mine own personal brand of ale. Have a drink?"
 9921. "Yes, tyrant! And I shall say it in front of Argus, too, for all that matters!"
 9922. "Yes, very well, Vasel. I shall concede that point."
 9923. "Yes, we met at the MageLord's banquet. I am Frigidazzi, of course."
 9924. "Yes, well... are not we all. Ahem. I suppose that I should not bore thee with my sophomoric philosophy."
 9925. "Yes, yes! It all fits now! She admired it greatly, and seemed a bit offended when I did not offer it to her..."
 9926. "Yes, yes, 
 9927. "Yes, yes, yes, I remember. I sold it to the MageLord, who gave it to his favorite at the Feast of Illusions. I'm surprised that unusual fellow never bought one, what with all the other furs he was collecting."
 9928. "Yes, yes. I should not be talking to myself anyway. With Britannia in the grip of these dark events it would be best if the people not fear that I have become afflicted, too. Thank thee, Avatar. Though thou art just a dream thou hast given me hope that Britannia will yet survive these dark days."
 9929. "Yes, yes. I would very much love to hear about thine exciting adventures. While studying magic I have so little time to plan any expeditions of mine own."
 9930. "Yes, you fool.  I was Shal.  But Shal had not the knowledge to create his life's goal, so he called upon greater powers than he to complete his work.  The Chaos Serpent granted him that power, but there was a price."
 9931. "Yes. Very nice. I have already given thee my serpent teeth. I have no more of them. Good luck to thee."
 9932. "Yes. What is wrong with that?"
 9933. "Yes... There be Ensorcio. He's an exiled mage from Moonshade." *"There be Selina, who hath not been here very long. She is very afraid of these storms..."
 9934. "Yes... yes. Those are Filari."
 9935. "Yes..."*"'Tis a very good price."
 9936. "Yes? Thou dost wish to say something to me?"
 9937. "Yes?"
 9938. "Yesterday I saw Torrissio leave his house at 9 in the morning -- same as always -- and run into one of the food vendors. I was positive Torrissio was about to transform her into a frog or some such, but instead, he gave no more than a rude chastising."
 9939. "Yesterday, thou wouldst not have found me in such a generous mood as this. I should starve, if I sold goods at this price every day!"
 9940. "Yet 
 9941. "Yet I believe that we somehow missed the last chance to expose Kylista and her minions for the hypocrites they truly are!"
 9942. "Yet I can think. I can reason. And I believe I can care for others."
 9943. "Yet I cannot believe that she'd betray her entire city to the Goblins. Impossible!"
 9944. "Yet I have also heard that there is certainly no traitor, and that we should not indulge in hysteria..."
 9945. "Yet I must hope that thou shalt find his burial site... or all is lost."
 9946. "Yet I suspect Torrissio. He is a true swine, and it would take a devious person to plan such a crime."
 9947. "Yet I, who work far harder and longer than he, must be here promptly at dawn."
 9948. "Yet Mad Iolo did laugh the entire time..."
 9949. "Yet all of our legends tell of this Beast British, and his crimes against our ancestors."
 9950. "Yet despite her human failings, her visions are true... Thou art here, even if she is not."
 9951. "Yet due to the Imbalance, the Serpent of Order hath lost its mind! It floats mindlessly in the Void, able to coalesce a thought with only the most supreme effort!"
 9952. "Yet even servitude would be better than the damnation that Chaos now endures, with its Forces driven apart and broken."
 9953. "Yet here we are on the ship. I wonder if I lost anything..."
 9954. "Yet if he hath told thee of a Goblin rendezvous site, then thou shouldst examine the site. There might be evidence there to convict the traitor, whomever he might be."
 9955. "Yet it is as nothing compared to the greater swindles which she practices. She doth conspire against Nature itself, didst thou know?"
 9956. "Yet the course of this trial could affect state security, chancellor. This man is accused of aiding a Daemon to overthrow our city!"
 9957. "Yet the followers of Chaos feel that no one should be constrained to do anything they do not wish to do! Who then would dig latrines, or collect refuse, or bury the dead?
 9958. "Yet there was that other suspicious stranger, the fat sage..."
 9959. "Yet they do much more than merely advise. There are three of them -- Garth, Joth and Voldin."
 9960. "Yet they will never know the thrill of having a fine pot shape itself under their hand from a formless piece of mud..."
 9961. "Yet this is what insanity Chaos preaches! They would have it thought that even those who practice unnatural acts must be accepted as part of the fabric of life!
 9962. "Yet we both can sense the messages from the Void Between the Worlds. The wisdom of the Great Earth Serpent..."
 9963. "Yet you did not succeed at the Test. You have failed to show Virtue. To have thought that you would have passed all the tests if you were the Hero!"
 9964. "Yet, I doubt if there can be any victory. How can Imbalance be victory? We are opposites, not enemies."
 9965. "Yield to me, and perhaps I shall spare thy life! Dost thou yield?"
 9966. "You Pikemen wear your @bravery@ marked on your faces for all to see and expect the world to tremble at your feet! Thou demandest tribute like a king, but all thou art worthy of is contempt!"
 9967. "You adventurers swagger around as though you could save the world! Thou dost expect awe and reverence from those thou dost meet... The ones that bury thy dead body when thine arrogance doth meet its match!"
 9968. "Your companion 
 9969. "Yurel does not care if they were not smart, or if they looked different... Yurel looks different from all others. Yurel does not understand why others turn out their own children for looking different. They look enough alike to Yurel.
 9970. "Yurel does not care. Yurel breaths. Yurel fears. Yurel loves. That makes Yurel the same as others, though Yurel wears fur or not."
 9971. "Yurel does not care. Yurel here now, and must find a way home. Yurel only wants to live... Do not others feel the same way?"
 9972. "Yurel does not understand why the others hate one another. Are they not the same? They have no fur, as Yurel does. Yurel is confused... and hungry."
 9973. "Yurel had friends. Yurel had a safe place to sleep. Yurel worked hard and had fun. Yurel wants to go home..."
 9974. "Yurel is so hungry. Yurel has not had food in many days. Yurel would be willing to trade thee Yurel's ball for cheese.
 9975. "Yurel knows not how he came to be this way... so unlike others. Yurel has been told that he was an... experiment long ago gone wrong.
 9976. "Yurel knows not what is so special about it. It is pretty. It sat upon a pedestal. So it must have been important."
 9977. "Yurel knows not who did such a thing, or why. The Master of Tolerance said that Chaos did not do such a thing. He said that it was those of Order.
 9978. "Yurel loves cheese..."
 9979. "Yurel often saw warriors of Order as Yurel went about hunting. Yurel learned quickly to avoid them, for they would beat Yurel up if they could catch Yurel.
 9980. "Yurel remembers peace. Yurel wishes to the end of his days without pain and fear. Yurel wishes what others wish, to see this fighting end.
 9981. "Yurel thanks thee for the cheese.
 9982. "Yurel wishes only to be left in peace... and to go home."
 9983. "Yurel's home was the Temple of Tolerance. They accepted Yurel there. Did not throw stones at Yurel. Let Yurel help, catch food for the others. Teach Yurel how to eat so as not to frighten others.
 9984. "Zhelkas hath appointed me moderator of the Game, Avatar. He hath also given me leave to explore..." *"Art thou ready to begin?"
 9985. "Zhelkas said that the drums were a sign that the trolls were on the move." *"We must escape, Avatar, the drums are growing louder!"
 9986. "Zhelkas said that the land would be better off without thee. The Guardian said that the end is inevitable. Why stay when we shall all die?"
 9987. "Zhelkas said there were rooms in this area that I would find interesting. By acting as moderator, perhaps I may find something to benefit our quest."
 9988. "Zounds, I don't know... 'Tis like nothing I've seen before."
 9989. "Zounds, man! In the earshot of Lady Yelinda? Hast thou no decency!"
 9990. "Zulith is Lady Yelinda's secretary. He schedules her audiences and acts as a messenger between her Ladyship and the Great Captains."
 9991. "Zulith is a dear little man. He absolutely dotes on me, I fear. He simply would not have a life if he were not looking after me. He keeps all the paperwork for me and schedules mine audiences. Quite a mouse of a man, though."
 9992. "Zulith is a puppet for Kylista and the Great Captains. But beware of him, friend, for he can be vicious if slighted."
 9993. "Zulith's official title is Chancellor. But he is little more than a glorified messenger."
 9994. "["Oh, we sell swords that the blacksmith automaton makes. They are very durable blades..." *"For 
 9995. "and I would recommend against that --"
 9996. "aside from myself, of course."
 9997. "now shall I return the favor."
 9998. "pay no mind to what he may say. Morghrim is an evil and depraved man. Thou shouldst avoid him like the plague."
 9999. "the Rangers must always be consulted in criminal matters."
10000. "the Staff, Armour, and Crown of the Great Earth Serpent."
10001. "which, unlike the Bears, prefer to rely on our wits rather than brute strength -- "
10002. 'Tis a marvel!
10003. 'Tis a wise man that doth know the contented man is never poor, whilst the discontented man is never rich...
10004. 'Tis falling apart!
10005. 'Tis not in very good shape!
10006. 'Twas trapped!@
10007. 's defense. Dost thou agree with this course of action, Lady Yelinda?"
10008. 's guilty!@
10009. 's representative, 
10010. 'tis known as a jolly old fellow.
10011. (an|he
10012. (ere
10013. (e|bard
10014. (e|bunk
10015. (ine|own
10016. (ou
10017. (ou|wert
10018. (underbolts
10019. (y|name
10020. , 'tis the least I can do for the 
10021. , 'tis written that a hero from another world will come to right the disorder in our land. That is thee..."
10022. , Avatar!"
10023. , Avatar.
10024. , Father would blush if he learned I had sold our goods to thee at such a price..."
10025. , Father would not believe I had sold goods at this price!"
10026. , I acquire rarities. And sometimes those items are... previously owned, shall we say?"
10027. , I am afraid.@
10028. , I am shocked."
10029. , I am sure Father will be happy with this price."
10030. , I apologize for what hath been done to thee in the Knight's Test. 'Tis an outrage!"
10031. , I beg of thee, wouldst thou take this letter to her for me?"
10032. , I can give 
10033. , I can give thee a good deal on a reliable sextant! For 
10034. , I can tell. For thee only will I offer such a price!"
10035. , I cannot help thee unless I see the bottle. No offense, but thy description could fit several wines that I know of."
10036. , I cannot tell thee what coins thou didst have."
10037. , I could offer thee a better price. "
10038. , I did forget myself for a bit."
10039. , I don't think we're in Britannia anymore.
10040. , I have discovered where thy companion 
10041. , I have lowered all of my prices by half just this one time!"
10042. , I have not lost money on a deal since I was a young girl."
10043. , I hope thou dost enjoy thy purchase!"
10044. , I hope thou dost leave town soon! If thou stayest much longer I will be penniless!"
10045. , I humbly ask that thee to plant it soon."
10046. , I know not how to aid thee. As far as any of us know, there was but one... The one I gave thee.
10047. , I like thine honest face. How does 
10048. , I must ask thee to please depart. I cannot help thee with matters of importance. My duty is only to protect my master and my master's possessions."
10049. , I must ask thee to please depart."
10050. , I must be addled! I do not normally offer such a price..."
10051. , I said that 
10052. , I sell my bags for 
10053. , I shall have my 
10054. , I shall offer thee a special price. How doth 
10055. , I shall remember thee!  Please come to my shop whenever thou art in Monitor!"
10056. , I shall remember thee! Please come to my shop whenever thou art in Monitor!"
10057. , I shall teach thee how to put thy Stoneheart to use. Agreed?"
10058. , I will hold a private celebration thou shalt not soon forget...
10059. , I would gladly trade thee these boots for them. I have no great fondness for them other than to keep my feet dry."
10060. , I would go down on both knees before thee. I am so grateful for thine aid."
10061. , I would love to see it."
10062. , I would not be out here if I weren't on duty. These storms are not natural."
10063. , I'd say that it was made of bone. Thou couldst ask Mortegro, to be sure though."
10064. , I'd think about leaving town. Rotoluncia is not an enemy that a Mundane can handle!"
10065. , Jendon knows nothing of the fairer sex!"
10066. , a favor!"
10067. , and 
10068. , and for good reason. It is the basis for the reagent that fueled all of Vasculio's spells -- and some say it can steal a man's wits. It is very dangerous."
10069. , and needless to say, they are very difficult to procure! I am asking 
10070. , and no less!"
10071. , and will do thee good against the vile goblins. 
10072. , as I did testify before. And such leaves are used to treat poisons and curses."
10073. , as long as thou stayest within the confines of the city."
10074. , as near as I can surmise, if these storms ain't natural then that means they must be magic-like." ~"And ever'one knows that if thou dost want anything magic-like, thou shouldst go to Moonshade." *"If these storms took Edrin away and they're magic-like, then one of them mages must be able to tell me how to find him." ~"All I have to do is go there and ask..."
10075. , as thou canst see, the strain of ruling this great city hath left me little more than skin and bones..."
10076. , as well as 
10077. , barkeep.@
10078. , but 'twill do."
10079. , but I am powerfully glad to see thee again. I am in terrible trouble."
10080. , but I think the Pikemen are, on the whole, contemptible!"
10081. , but a hint... if thou wilt.
10082. , but a storm stripped my cash box of all my funds the other day."
10083. , but enemies among the living shall abound.
10084. , but this offer is shameful! 
10085. , but thou shouldst remain here in safety with Lady Yelinda. Leave the retaking of the tower to thy larger male companions." *"The battle will likely be more fierce than thou canst imagine with Pomdirgun goading them on."
10086. , carried with 
10087. , come forward!@
10088. , come on down!@
10089. , companion of 
10090. , couldst thou please speak to Harnna about her daughter? Perhaps thou mightest have some new insights."
10091. , dost thou agree?
10092. , doth stand accused of treason!"
10093. , especially at this time of night
10094. , especially when Master Pothos is away
10095. , fate has burdened me with a tremendous weight!  The Silver Seed was split open in the destruction and discord and its magical powers have seeped from it.  The task was mine to plant the Silver Seed, if I survived the cataclysmic end this land faces. I have failed in that duty now, too.  Hrumph!  If only the tales were true!"
10096. , flaunting personal garments about like that!"
10097. , for a final sum of 
10098. , for a person of thy fine taste I will offer a special price. How does 
10099. , for he is terrible in his anger! He believes that those who have not given their lives for the cause of Order are not truly worthy. He has become the @Ultimate Warrior of Order@ and has cast his human body away to become metal. I believe that his soul has become as hardened as his exterior."
10100. , for one cannot tell when the time to act shall arrive."
10101. , for returning my favorite slippers."
10102. , for solving the mystery of mine husband's disappearance. 'Tis better to know what truly happened than to be left knowing nothing. I have grieved for mine husband, and I shed tears not for him, but for myself and the waste that all hath become."
10103. , for supplies are very scarce due to the Goblin raids."
10104. , for the Three must be with thee at the Chaos Shrine deep within the heart of Skullcrusher."
10105. , for the sake of the Oracle. But do not try my patience."
10106. , for thy path is difficult, but thy name shall be honored among warriors."
10107. , have we agreed on 
10108. , his companion. I found their lack of understanding of Beauty appalling!"
10109. , how could our good and noble quest have ended in such tragedy!"
10110. , how thy muscles do bulge! Thou art certainly the stongest man in Monitor..."
10111. , if thou dost like things that are sweet..."
10112. , is also guilty!"
10113. , is produce the wine sold throughout Moonshade."
10114. , is the price acceptable?
10115. , is this a price that thou canst pay?
10116. , is this what thou wishest to sell?
10117. , it hath been many years since one of thy kind hath dared to enter my domain."
10118. , it is a clue! If we find where the other strange items came from, we shall find our lost possessions!"
10119. , it is time that I return thee to thy quest."
10120. , it is time that you return to thy quest."
10121. , know that thou mayest defend thyself or appoint any willing person to speak on thy behalf. Dost thou have a preference?"
10122. , look no further -- I have kidnapped him."
10123. , miss.@
10124. , my kingdom for 
10125. , no less."
10126. , now that her proper state of mind hath been restored."
10127. , on the coast. Their soldiers, the Pikemen, act as guards for the roads, and as highwaymen for Monitor's coffers..."
10128. , once thou hast travelled a bit."
10129. , only death.
10130. , only for thee I will give a special price. How doth 
10131. , or only to me?"
10132. , or shall I embrace my lute and provide a musical interlude?"
10133. , or things will go badly for thee."
10134. , our good friend Shamino hath gone into the woods to hunt wild game."
10135. , people such as we should be very wary indeed."
10136. , perhaps I can obtain thee an audience with the MageLord himself. He trusts me implicitly. Ask me again when we arrive."
10137. , please come forward.@
10138. , please.
10139. , proprietor of the Broken Oar. Hast thou need of something here?"
10140. , proprietor of the Broken Oar. What can I do for thee this 
10141. , remember that we take great pride in our work!"
10142. , seeing that there now is no sea travel. Father sells them for the low cost of 
10143. , shall now present the facts to defend his friend."
10144. , since thou wast able to survive Filbercio's dungeons."
10145. , so I can only repeat what I have heard or have been told. The Great Captains keep the Lady of Fawn in ignorance, preferring a pretty figurehead to an intelligent ruler!"
10146. , so I cannot yet confirm any of these stories. I shall continue investigating their truth, but I see no reason why the warriors garrisoned here should lie.
10147. , so I don't know much about it. I'm told that all the citizens of Monitor are mighty warriors. Though that sounds a bit odd, to me."
10148. , stand before the Oracle!@
10149. , step forward!@
10150. , taking advantage of a poor girl so..."
10151. , the Avatar -- to present my case. I have faith that I will be acquitted."
10152. , there are some things in the world that would be better unknown."
10153. , there have been few that were brave enough to enter our Keep. There are three women that profess to be on the side of Order, but I doubt their word. Indeed, I believe them to be agents of Chaos, but they have not attacked us here at Serpent's Fang, and have fought the Chaos creatures that venture forth from the surrounding tunnels. They wait, but for what I am not certain."
10154. , there is nothing left for me... Without the Comb of Beauty there is no hope in the world!"
10155. , these goods are in horrible condition!
10156. , these will take weeks to repair!
10157. , thine hands are full!"
10158. , this here warrior wants to train with ye!"
10159. , this is my favorite meal that Petra prepares! 
10160. , this is the fist time in years that I have actually lost money in a deal."
10161. , this monk is a mystical man indeed...@
10162. , this will take weeks to repair!
10163. , thou art a fine customer!"
10164. , thou art a scoundrel! I would be penniless very soon if I bargained such a price more than a few times!"
10165. , thou art getting a very good value for thy monetari, even if thy clever tongue did lower my price..."
10166. , thou art not my Captain. I may only take orders from the Captain of the Guard."
10167. , thou art not talking to a fool. I deserve no less than 
10168. , thou art sweet, but Father deserves no less than 
10169. , thou art the one who hath caused me all this grief..."
10170. , thou art very good at this... If I listened to thee much more, I would be penniless."
10171. , thou couldst not do better than to own one of my crossbows! For 
10172. , thou dost not have enough for that." *"I would let thee drink for free, but I have little enough for the paying customers these days."
10173. , thou hast awakened. Good. Thou hast been revived by mine art. Thou art able to resume thine adventures now."
10174. , thou hast bargained fairly, but this is a very low price."
10175. , thou hast beaten us all! Where didst thou learn to fight like that?"
10176. , thou hast broken our agreement!"
10177. , thou hast charmed me, I am certain! I would never offer prices this low!"
10178. , thou hast good bargaining sense. I fear I have actually lost money in this deal."
10179. , thou hast made me cry! 'Tis most generous of thee!"
10180. , thou hast my gratitude!"
10181. , thou hast offered a goodly price... Wouldst thou pay 
10182. , thou hast the heart of a true trader..."
10183. , thou mayest buy from me anytime!"
10184. , thou mayest call upon any citizen present in the Temple, and mayest ask any questions pertinent to this case."
10185. , thou must address me as Sergeant."
10186. , thou must address me as Sergeant." *"Dost thou require some assistance?"
10187. , thou must be rewarded!"
10188. , thou must continue toward thine union with the Powers..."
10189. , thou shouldst not mention this to him."
10190. , thou shouldst purchase a hand mirror if thou dost not already own one. A lady of thy beauty doubtless needs one. For a mere 
10191. , thou shouldst try mine honey cake. 
10192. , thou shouldst try my bananas! I can sell thee two for 
10193. , thou wilt put me out of business if thou dost stay much longer!"
10194. , though 'tis often called Serpent Isle."
10195. , though I would not show the others the Belt. They would not be as understanding as I and perhaps would demand that thou returnest it."
10196. , though my poor Elissia yearned for them so."
10197. , though sometimes a few will steal our sheep. Sometimes they are worse than wolves, I think. And much meaner!"
10198. , thy skill at bargaining is excellent. I believe I have actually lost money in this deal."
10199. , thy words are very powerful... Perhaps thou dost wish to wrestle somewhat differently?"
10200. , to bring me to this price."
10201. , to steal some small item from my father to prove that thou art a worthy Mage. 'Tis never anything of value, so I have said nothing so far."
10202. , to steal some small item from the Mad Mage to prove that thou art a worthy Mage."
10203. , to think of the damage an untutored mage could do..."
10204. , waste them not!@
10205. , we are all warriors here. It is not necessary for thee to attempt to impress us with exaggerated tales..."
10206. , we are both women and know good prices when we see them. How doth 
10207. , we are each sworn to protect the other. If thou dost accuse me falsely, we shall attack thee."
10208. , we do not have the filari to pay for this.@
10209. , we do not have the guilders to purchase this.@
10210. , we do not have the monetari to purchase this.@
10211. , we have no such thing!@
10212. , we have not the coins to pay for this.@
10213. , we have not the guilders to pay for this.@
10214. , we have not the guilders to purchase this.@
10215. , we have not the monetari to pay for this.@
10216. , we have not the monetari to purchase this.@
10217. , we have wronged thee. There is nothing I can do to erase our shame, but I would be pleased if thou wouldst accept a token of our regret."
10218. , we haven't the coins to pay for this.@
10219. , we haven't the coins to purchase this.@
10220. , we haven't the filari to pay for this.@
10221. , we haven't the filari to purchase this.@
10222. , we lack adequate funds!@
10223. , what dost thou wish to buy?"
10224. , what of our bargain?! Dost thou think to take advantage of me?"
10225. , who hath committed treason. This criminal is charged with lusting after the mistress of the MageLord."
10226. , wilt thou try some?"
10227. , with all those looking for it... I'd tell thee not to waste thy time looking!"
10228. , ~All of the portents indicate that this Quest to Find Batlin shall severely tax thine abilities. Consequently, I have ordered the armouries of the kingdom opened in order to equip thee and thy good companions. ~~Thou shalt be given these things -- ~~The Glass Sword, which can slay any foe (but which is destroyed in the act of such slaughter). ~~The MageBane, a fabled weapon which thou didst recover in thy previous encounter with Batlin. It steals the magic from sorcerers who oppose thee. ~~The Daemon Sword which thou didst obtain at the Forge of Virtue. It is truly a terrible weapon, but thou wilt surely need it. Beware the Daemon within!
10229. ,ool
10230. ,r)t
10231. ,rand
10232. ,re*(
10233. ,ro*|of|h+rt
10234. - Discipline~
10235. - Ethicality~
10236. - Logic~*
10237. - One locket stolen from Frigidazzi, who refused to accept the passion I would have spent on her.
10238. - The Flux Analyzer stolen from Gustacio. Gustacio the influential, Gustacio the dignified, Gustacio the magisterial, I despise thee! I despise thee for thou representest everything I could never be.
10239. - The Living Scalp stolen from Filbercio, who sentenced me to die.
10240. - The Spectral Orb stolen from Mortegro. I hate him, for he uncovered my dangerous research and betrayed me to the Council of Mages.*
10241. - The Wand of Stone, taken from Torrissio. I blast mine hatred of Torrissio to the seven winds, for he was my partner in twisting the rules of the Mages, yet he abandoned me to their justice.
10242. -- Melino
10243. .  How may I aid thee?"
10244. .  I am assured that they are most comfortable."
10245. .  I will go no lower."
10246. .  The 
10247. .  Thou art the Champion of Balance, and yet thou dost ask about things that all people know...
10248. .  Thou shouldst travel to Fawn if thou dost believe mine steep."
10249. . 'Tis Shal's ring itself. I would wager that thou fought many foul creatures in the Fiend's Lair... but dost thou know the true power of this ring? 'Twill allow thee to cast spells without reagents! Thou hast perhaps one of the most potent artifacts ever made!"
10250. . 'Tis a dangerous thing to break a deal..."
10251. . 'Tis a pleasure to see thee again."
10252. . 'Tis all very confusing, if thou dost ask me..." *"I know that the Council of Mages questioned him closely after these storms began. But they seemed to think that he had no hand in them and set him the task of trying to stop them."
10253. . 'Tis not a safe place to be!"
10254. . 'Tis so good to see thee again, after all these storms. Argus will be glad to see thee."
10255. . 'Tis somewhat... unsafe.  Oh, and the... fallen Filbercio is searching for thee."
10256. . 'Tis time to continue the quest.
10257. . 'Tis truly a very low price I have agreed to!"
10258. . 'Tis very unusual to see any here in Fawn... There is no volcanic activity anywhere near."
10259. . A pair will keep thee warm even in the frozen north."
10260. . A prison meant to hold Mage and Mundane alike."
10261. . According to legend, only the Champion of Balance may bear it... all others would perish. However, I am no Mage. I do not know if this is true.
10262. . After she departed, the storms made travel to our island impossible. I was not able to speak with her as much as I wished. She spent quite a bit of time within our library."
10263. . After she disappeared from our midst, we found a freshly-inked passage that promised her return when the end was near."
10264. . After we sailed between the Serpent Pillars, I could have sworn that we were flying..."
10265. . Again, congratulations on receiving thy Knighthood."
10266. . Ah... hmmm, I will sell one to thee for the fair price of 
10267. . All the alternatives to being dead come too readily to mind!"
10268. . Although it may seem to be a paltry offering, it is no mere trinket. It is a magical item.
10269. . Always good to have visitors."
10270. . And I am sorry. Thou must postpone thy meditations, for the key to the fountain room cannot be found."
10271. . And I cannot recall a time that I've seen storms as strange as these."
10272. . And hope that thou never hast reason to learn too much about it."
10273. . And so I'm here."
10274. . And to have the type of power that the reagent makes in the hands of a madman is unthinkable!"
10275. . As such, I have devoted my life to studying the prophecies of Xenka."
10276. . As the Lord of Monitor, I am always at thy service."
10277. . Be thou careful whom thou dost trust!"
10278. . Best leave it to more experienced fighters."
10279. . Beyond this gate lies a threat to thee. It is I who must give thee the key to escaping its snare."
10280. . But I can say that thou shouldst strive to keep thy three stalwart companions at thy side."
10281. . But I could not be certain without seeing it. It could be a simple piece of brewing equipment for all I know."
10282. . But I know that it exhausted all of the Order Hierophant's magic to imprison it here."
10283. . But I would see my father avenged."
10284. . But Love nourisheth the soul. The soul of Fawn withered long ago..."
10285. . But Number 7 hath disappeared and we are failures."
10286. . But before thou canst continue, thou must seek the wisdom of the last child of Chaos. He alone holds the key to the location of the Chaos Hierophant."
10287. . But if thou dost not possess magic, thou must work for a living..."
10288. . But it is fascinating..."
10289. . But it sounds fascinating..."
10290. . But it sounds like one of the urns that hold the ashes of one of Monitor's dead warriors."
10291. . But more so..."
10292. . But rest assured that I will prompt thee as much as possible."
10293. . But thou hast the spell, and I have a bit more gold."
10294. . But thou shouldst ask my commander, to be sure."
10295. . But thou shouldst be likewise discreet."
10296. . But with that MageLord around, she doth not dare to see thee again!"
10297. . But without seeing the bottle, I would not be able to help thee."
10298. . But, as of yet, we have discovered nothing more than what I have already told thee...
10299. . But, by Law, I must follow thee."
10300. . By forcing those depraved followers of Chaos to conform with the accepted moral standards of Order we shall end the decadence that Tolerance has spread."
10301. . Call on me any time."
10302. . Come after midnight, alone, to my manor, and I shall reveal such knowledge as thou hast never before beheld."
10303. . Come back when thou hast done so."
10304. . Come to Healers Hall or the greenhouse during the daytime."
10305. . Do not take this amiss, for I do not mean to disparage thee. But...
10306. . Do not tell anyone about this... They think little enough of me already!"
10307. . Dost thou accept?"
10308. . Dost thou agree?"
10309. . Dost thou find this acceptable?"
10310. . Dost thou not understand that the MageLord will have his way?"
10311. . Dost thou wish a drink?"
10312. . Erstam trained all of the Adepts in Moonshade. And, as their master, he is a threat to them because he is still more powerful than they are."
10313. . Especially bones that I cannot see."
10314. . Feel free to visit me in the library whilst thou art here."
10315. . For 
10316. . For only 
10317. . For the sake of my business, friend, I dare not disagree with the Priestess of Beauty."
10318. . Hast thou yet recovered the Rock Serpent?"
10319. . Have we agreed on 
10320. . He always liked fine wine, but hated the work required to make it. So he made the wine press."
10321. . He always was headstrong... And I think his father harried him overmuch." *"He ran away to be like his brother... Only better, he said."
10322. . He and his vile companions came in here without regard for the sanctity of the Temple. It was shocking!"
10323. . He babbled something about a Death Knight and ran out as though his pants were on fire. Sounds like he's in trouble again."
10324. . He doth not drink much, nor doth he seem to enjoy the entertainments of the inn."
10325. . He hath always liked fine wine, but hated the work required to make it. So he made the wine press."
10326. . He is a man of curious passions. Not what thou wouldst expect from most Mages."
10327. . He is a wise ruler, who ensures the safety of the people by keeping the Mages within the confines of the Strictures."
10328. . He is also a man of many... passions, shall we say."
10329. . He was at 
10330. . He was murdered when I was but a boy, over three hands of years ago now.
10331. . He was responsible for carving this keep out of hostile Chaos territory.
10332. . He'll have had a drink or two ta calm him down. Then thou canst have him tell his tales."
10333. . His was the greatest duty -- to insure that no one defiled the waters of Logic."
10334. . How can I ever repay thee?
10335. . How can I help thee?"
10336. . How does 
10337. . How doth 
10338. . How doth that suit thee?"
10339. . How may I be of aid?"
10340. . How may I be of service to thee?"
10341. . How may I help thy quest for Unity?"
10342. . How may ol' Edrin be of aid to thee?"
10343. . How might a humble man such as myself be of aid to thee?"
10344. . How the seasons of 
10345. . However, I am an old man, and I can see that thou hast many companions at thy side."
10346. . However, it hath been said that he is seen late at night in the presence of the Mistress of Cold, Frigidazzi."
10347. . I am Great Captain Garth, but thou canst call me Garth."
10348. . I am Jorvin, Captain of the guard. How may I be of service?"
10349. . I am Krayg the Provisioner. If thou needest any goods, I can provide them at a fair price."
10350. . I am Selina."
10351. . I am a Private in Fawn's Guard."
10352. . I am a Private in Fawn's Guard." *"Dost thou require some assistance?"
10353. . I am a poor innkeeper, not a guard."
10354. . I am a shepherd, caretaker of sheep. I have never known another life. Well, excepting my time as a bird, of course! But, like one of mine own sheep lost in the wild, I long for a way to return home."
10355. . I am a woman in the full bloom of my youth. Such beauty doth not deserve to dwell in the squalor of a jail cell..."
10356. . I am as skilled a warrior as I am a weaponsmith."
10357. . I am certain that I shall not have any trouble from thee."
10358. . I am pleased that thy friend hath been freed from jail..."
10359. . I am sorry. But everyone seems to agree that the person was not dressed as a citizen of Fawn. Some say that it was one of the sailors outside the city, but that may be too hasty a decision. I will look into it further. Thou hast my word."
10360. . I am sorry. It was not my place to ask if the Hierophant did not choose to tell me."
10361. . I am sorry."
10362. . I am sure Father will be pleased."
10363. . I am thankful that more of my customers are not like thee."
10364. . I am touched that thou didst come down into this dungeon to visit me."
10365. . I apologize for doubting thee.
10366. . I arrived here only a few days ago and have remained in the barn for much of the time. I thought it wise to attract as little notice as possible."
10367. . I assumed he came seeking Logic, but I should have realized that one such as he would not be interested in the clarity of Logic."
10368. . I bear a message, as well as two presents."
10369. . I bring thee greetings from my mistress, the sorceress Rotoluncia. This scroll is from her."
10370. . I can sell a pair to thee for 
10371. . I can sell thee a helm for 
10372. . I can sell thee one for 
10373. . I can tell thee what I know, but it is not much. Whom here at Serpent's Fang dost thou wish to know of?"
10374. . I cannot imagine how one could walk the shining path, swayed by neither Order nor Chaos. I do not see how it is humanly possible.
10375. . I cannot wait to hear further tales of thy journeys."
10376. . I charge 
10377. . I charge a small fee of 
10378. . I deserve no less than 
