# USECODE Dialogue Text Dump
# File: D:\Project\uc\ULTIMA7\STATIC\USECODE
# Generated: 2026-06-16 17:36:28
# Total strings: 11873
# Filter: dialogue-likely only, deduplicated
================================================================================

    1.           -- Iolo Arbalest
 8430. Never 
 8431. Nevertheless, you persevere and retrieve the lovely little gem.
 8432. New Magincia
 8433. New Order
 8434. News of your father
 8435. Nicholas points to the diapers on the table.
 8436. Nicodemus
 8437. Nicodemus takes the hourglass and studies it a moment. He sets it on a table and closes his eyes, concentrating. He intones a few words, throws some reagents into the air, and passes his hand over the artifact.~~"That should do it." He hands the hourglass back to you.
 8438. Nightshade
 8439. No Answers
 8440. No one saw him
 8441. No permission
 8442. No thank you, I'm watching my 
 8443. Nobody
 8444. Nodding his agreement, he sighs again, and turns away.*
 8445. None
 8446. None of thy concern
 8447. Noon
 8448. North East sea
 8449. Nothing
 8450. Nystul
 8451. O how the 
 8452. OBSERVATIONS OF BLACK ROCK, by Rudyom The Mage~~
 8453. Obviously disappointed, the Emp says, "That is too bad. What is your wish?"
 8454. Ode to 
 8455. Of what do we speak?
 8456. Of what service can I be to one so great as thee?" He bows.
 8457. Oh my, 
 8458. Oh no! Not more rain!
 8459. Oh soul as black as pitch!"
 8460. Once the construction is complete, store the blackrock in the hold of The Crown Jewel.
 8461. One black evening she fell gravely ill. According to friends of mine, 
 8462. One day as he sharpened his claws on a rock ~He received a most horrible, terrible shock. ~A flaming hot spark flew up into the air, ~Came down on his head and ignited his hair.
 8463. One hot tear slips from the ghost's eye and falls on a heated piece of the iron cage. It sizzles, and then is gone.~~"Rowena was my life, mine only joy in this world." His voice is almost tender, but then he returns to his guttural tones. "He killed her and took that joy from me. Now I am only a hollow shell of a man, burning with hatred."
 8464. Oops
 8465. Ophelia
 8466. Ophelia motions you closer to her. She whispers to you. "Sprellic can call upon the Avatar to come and be his champion." She nods solemnly.
 8467. Ophelia motions you closer to her. She whispers to you. "Sprellic is really the Avatar returned to us after all these years." She nods solemnly.
 8468. Or maybe some WINE>>>
 8469. Orange
 8470. Orb of the Moons
 8471. Originally designed as a small transportable weapon, this magically laminated throwing star bursts into a cloud of similar stars upon contact with its target. Although not terribly devasting, it is the tiny size that makes it such an effective defence. Its small size also makes it a valuable backup missile weapon, for many can be carried together.~~
 8472. Other Miscellaneous Magical Weaponry.~
 8473. Out'n Inn
 8474. Over my dead body!
 8475. Owen
 8476. Owen appears distressed. "The tribute to me is now no more than a tombstone."
 8477. Owen looks at you and sniffs. "It would appear thou dost wish to speak with me again."
 8478. Owen looks at you and suddenly seems flustered. "Uh, I have no ships for sale presently. I have been working on a few improvements. But if thou wouldst, thou couldst commission me to build one for thee. A deed to one of the ships I build costs 1000 gold coins. Dost thou wish to buy one?"
 8479. Owen will not interrupt his participation in The Fellowship meeting to talk with you.*
 8480. Owings and Malloy
 8481. Owings and Malloy, both unable to stop their crying, wave goodbye.*
 8482. Owings bends over and goes to pick up a very large scroll. As he touches the tip of it he sends it rolling away down the mineshaft. As it rolls away it is unravelling leaving a lengthy trail of paper behind it. Owings chases after it but succeeds in doing little else but tangling up his legs in the long roll of the paper. When at last he has the other end, it is an unreadable mess.
 8483. Owings gives a big nod, throwing his head back and snapping it straight down. "That is absolutely right, Malloy."*
 8484. Owings grabs the helmet on Malloy's foot and attempts to dislodge it. After several fierce tugs it comes off with a loud popping noise. Owings pulls the helmet right into his own face and this makes a loud knocking noise.
 8485. Owings looks at Malloy and then back to you. He is very confused. "That was not very nice, Malloy! Thou didst take mine hat!" Owings's face is covered with a large frown. His lower lip starts to tremble.
 8486. Owings puts his hand on your shoulder and puts a finger up to his lips. "Shhhhh! Be very quiet! This is an old tunnel. Mikos, the foreman, says that any sudden loud noise could trigger a cave-in!"*
 8487. Owings reaches over and takes the mining helmet off Malloy's head so carefully that he does not notice. Owings puts the helmet back on with a little sneaky laugh of triumph. Pointing to the hat he taps Malloy on the back to let him know what he's done.*
 8488. Owings steps up to Malloy and puts his finger to his lips. "Shhhhhh!" Looking down, Owings sees Malloy's helmet on the ground. "Dost thou not remember Mikos telling thee to always wear thine helmet?" he says. Owings picks it up and dusts it off. He pushes it down on top of Malloy's sore head, causing Malloy to wrinkle his face in pain. "No need to thank me!" Owings says. With that, he nods his head up and down, causing the front of his helmet to fall down over his eyes. He reaches out with his arms blindly.*
 8489. Owings suddenly looks very nervous and throws both of his arms over his head. There is a terrible rumble and you feel the ground beneath you start to shake. After a moment the tremor subsides. Both of them look very relieved.*
 8490. Owings's helmet
 8491. Pamela
 8492. Papa
 8493. Papa smiles and waves.*
 8494. Paralyze
 8495. Party gold: 
 8496. Passion
 8497. Passion Play
 8498. Patterson
 8499. Patterson is concentrating on the Fellowship meeting and does not wish to speak.*
 8500. Patterson nods his head at you.*
 8501. Patterson's eyes widen and for a moment looks very nervous. But very quickly he regains his composure.~~ "Candice? Why, she is a friend! A 'brother' at The Fellowship! That is all!"
 8502. Paul and Meryl join Dustin on stage and they all hold hands.*
 8503. Paul enters the stage with Meryl, who now wears a different mask.
 8504. Paul takes your gold. "We thank thee. If thou wouldst make thyself comfortable, we shall begin."
 8505. Paulette
 8506. Paulette perks up as she sees Rowena.~~"Hello, milady. 'Tis good to see thee again. How art thou?"*
 8507. Paulette rushes up to you as you say goodbye and gives you a little kiss on the cheek. She backs away slowly, "Farewell, handsome."*
 8508. Paulette turns to face you and smiles coquettishly, "I had thought that thou might return." Her eyes sparkle up at you mischievously.
 8509. Paws
 8510. Pay me now, please
 8511. Peer
 8512. Peering inside, she is beset by a fit of anger. "It would appear thou hast been robbed. Obviously, as thou hast failed in the responsibility entrusted to thee by Batlin, thou shalt not receive any payment."~~"Batlin will be informed of this indiscretion."
 8513. Pendaran did it
 8514. Penni
 8515. Penumbra
 8516. Penumbra consults some books and cross references them with a map. "I believe that the Ethereal Ring was last in the possession of King Draxinusom of the Gargoyles. Once thou hast found the ring, thou must bring it back to me. I must perform an enchantment upon it so that it may work for thee."
 8517. Penumbra is in pain. "I cannot think straight whilst the ether is disturbed. I can do nothing until it is flowing smoothly again!"
 8518. Penumbra is in so much pain she can barely speak. "Yes, 
 8519. Penumbra thinks a moment. "By the way. How didst thou happen to know to come to me about this problem?"
 8520. Penumbra thinks a moment. "I feel that the damaged ethereal waves are coming from a source very near here. I suspect there is something in a dungeon on these islands that is creating the havoc. Try Dungeon Deceit. I have a strong sense that thy goal is there.
 8521. Penumbra thinks a moment. "This generator is producing dangerous ethereal waves. Thou must find the Ethereal Ring and wear it to break the generator's defense. Now where is that ring...?"
 8522. Penumbra waves at you and then closes her eyes in pain.*
 8523. Perhaps introductions are in order first.
 8524. Perhaps some BEER for instance.
 8525. Perhaps thou couldst introduce me to thy companions?"
 8526. Perhaps thou shouldst use the crystal ball.
 8527. Petre
 8528. Petre bows before you. "^
 8529. Petre looks confused. "Thou shouldst not make fun of me!" He turns away.*
 8530. Petre ruffles the boy's hair.~~"This here is Christopher's son. He's a good lad, is Spark, when he's not pilfering things from honest shopkeepers."
 8531. Phearcy
 8532. Pick broke
 8533. Please
 8534. Plese waste them not!@
 8535. Poison
 8536. Poison Field
 8537. Polly
 8538. Polly smiles. "What can I do for thee, 
 8539. Potions
 8540. Potions: An historical point of interest from the last several hundred years.~
 8541. Protect All
 8542. Protection
 8543. Provisioner's Shop
 8544. Purple
 8545. Quaeven
 8546. Quan
 8547. Quenton
 8548. Quenton looks hopeful, "If thou wouldst like to assist us, she is the best one to speak to. She seems to know the way to rid us of the Liche, at the least."
 8549. Quenton regains control of himself. "Forgive me, 
 8550. Quenton turns in your direction. "Greetings, 
 8551. Rage, rage against the 
 8552. Rankin
 8553. Rankin is unable to speak with you now, for he is conducting the Fellowship meeting.*
 8554. Rankin smiles. "Please tell me how I may be of assistance, 
 8555. Rarities and oddities of Britannia.~~Fellowship staff: 6~~Fire sword: 8~~Musket: 9~~ B.R. sword: unknown~~
 8556. Rayburt
 8557. Rayburt bows.*
 8558. Rayburt first instructs 
 8559. Rayburt takes your money. "The session shall begin."
 8560. Raymundo
 8561. Raymundo hands you a script and you take center stage. The lights feel hot on your face. Although you are a little nervous, you clear your throat and begin to read the lines on the page.
 8562. Raymundo hands you a staff.
 8563. Raymundo takes a deep breath and smiles.
 8564. Raymundo takes the staff and says, "Hmmmm. Yes, that's fine. I thank thee. Fine. We shall be in touch, yes? Thank thee for coming in. If thou hast a resume, just leave it by the door, yes? Thank thee."*
 8565. Reagents
 8566. Real fighters live here!
 8567. Recall
 8568. Recreation Facility
 8569. Red
 8570. Regal
 8571. Resting an axe on his shoulder, a tall, broad-chested man smiles and nods at you.
 8572. Restoration
 8573. Resurrect
 8574. Return
 8575. Reveal
 8576. Richter
 8577. Riky
 8578. Roberto
 8579. Roberto does a double-take. "The Avatar, eh? And I thought I had heard it all..."
 8580. Roberto helps you with your clothing and leads you into the warm spring water. It feels terrific, and you feel like going to sleep, but you know you have a quest to complete. After a while, Roberto helps you out of the water and you dress.
 8581. Roberto helps you with your clothing and leads you to a comfortable table. You lie face down and the man expertly kneads and rubs your aching muscles, slowly sending you over the edge into a state of total relaxation. After a while, Roberto helps you up and you dress.
 8582. Roberto leads you into a private room.~~"It really isn't a Community Room at all. We shall be all alone!" ~~A while later, after you have received the man's full attention, you emerge from the Community Room a much happier Avatar.
 8583. Roberto smiles broadly. "Thou dost not really want to know that, dost thou?" He shakes his head, suppressing a laugh. "Very well -- it is my task to see that thou art truly comfortable whilst at The Baths."
 8584. Roberto smiles. "That is all right. What shall we talk about? Adventuring? Secret passages and dungeons?"~~ Roberto leans closer and whispers, "Didst thou know that there are secret passages connecting the buildings on Buccaneer's Den? 'Tis true! I am fairly sure the entrance is through the House of Games, and I am quite sure there is a way into The Baths."~~You and Roberto speak of a number of other subjects until you realize that you are spending far too much time in the spa. There is a quest to fulfill!
 8585. Roberto takes your hand and says, "And thou art the most beautiful woman I have ever laid eyes upon!"
 8586. Robin
 8587. Robin looks you in the eye. "Thou art truly a kind friend. I suppose then I should tell thee what it is we are planning on bringing back from New Magincia."
 8588. Rosa
 8589. Rowena
 8590. Rowena appears to be incapable of responding to you at the current time, or in fact anyone else for that matter.*
 8591. Rowena smiles in an abstract manner as you approach. "Ah, thou hast returned, 
 8592. Rowena smiles radiantly, "Thank thee, 
 8593. Rowena's eyes begin to look a little glassy and she blinks slowly as if entering a deep trance.
 8594. Royal Museum
 8595. Royal Nursery
 8596. Royal Orchards
 8597. Royal Theatre
 8598. Rudyom
 8599. Rudyom looks around and scratches his head.
 8600. Runeb
 8601. Runeb assassinate
 8602. Russell
 8603. Salamon
 8604. Salamon's permission
 8605. Salty Dog
 8606. Sam
 8607. Saralek
 8608. Saralek greets you. "Hello is said to you, human."
 8609. Saralek's idea
 8610. Sarpling
 8611. Sarpling's note
 8612. Sasha
 8613. Sasha looks up. "Good day to thee, 
 8614. Sean is deep in concentration, listening to the Fellowship meeting.*
 8615. Sean's face tightens. "This gem is small and dark as the heart of an unholy Liche. Away with it!"
 8616. Seance
 8617. Second
 8618. Sentri bows. "I am very pleased to join thy group."
 8619. Sentri draws his sword so quickly it is like a flash of lightning. He does a few fancy moves, slashing the air with the blade. "No foe shall stand after I am finished with him!"
 8620. Sentri feels of Dupre's head. "Art thou feeling all right, Dupre? Or has knighthood done something to thy brain?"
 8621. Sentri punches Shamino good-naturedly. "And that is all they are, my dear friend. Words! 'Tis good to see thee!"
 8622. Serb
 8623. Serpent's Hold
 8624. Seventh
 8625. Shall I compare thee to 
 8626. Shall I fashion these stingers into arrows?
 8627. Shall we dance?@
 8628. Shamino
 8629. Shamino blushes and shuffles his feet.*
 8630. Shamino bows slightly.*
 8631. Shamino hands you the pocketwatch.
 8632. Shamino listens as you tell him the story. "I would be honored to join and help thee in investigating this matter."
 8633. Shamino looks relieved. "I am -so- glad thou didst ask me that." He gathers his gear and prepares to follow you.
 8634. Shamino steps near you and speaks in a whispered tone.~~"Do not trust this one, 
 8635. Shamino whispers to you. "Luckily, Gorn was hit in the one spot where he has no feeling whatsoever -- his head!"*
 8636. Shanda
 8637. Shanda becomes excited and snorts as if he were saying several sentences.
 8638. Shanda growls louder than before, then breathes a bit of fire.*
 8639. Shanda lets out a low growl.*
 8640. Shanda makes a horrid growling noise.*
 8641. Shanda nods his head furiously, licking his lips.*
 8642. Shanda opens his mouth wide and emits a burst of flame.*
 8643. Shanda roars angrily!*
 8644. Shanda rolls his eyes and exhales a puff of smoke from his nostrils.*
 8645. Shanda shakes his head and glares at you.*
 8646. Shando
 8647. Shandu
 8648. Shandu becomes enraged.~~"I knew it! It is trying to steal our Caddellite!"~~Shandu addresses his brothers.~~"We must not delay any longer."*
 8649. Shandu spits.~~"What does it matter? Our food does not care which of us is the eldest!"*
 8650. Sharp-Hoof
 8651. She
 8652. She addresses Dupre. "How about thou, handsome? Want something to eat?" She bats her eyelashes.*
 8653. She appears puzzled for an instant, but then she nods her head.~~"Oh, thou must be referring to Caine. He was the alchemist who was responsible for the fire."
 8654. She appears surprised at the statement. "Well, I believe that many of the people are of strong mind and character. They are just the kind of people The Fellowship needs to go out and spread guidance and prosperity throughout Britannia."
 8655. She appears thoughtful.~~"What is odd, 
 8656. She bats her eyelashes at you and grins.
 8657. She became a power unto herself, in time. I do not think she quite rivaled her former mentor, Mondain, but she was a force to be reckoned with, nevertheless.
 8658. She blinks once, then, "Horance... What a wonderful name. He found me lost and lonely and brought me here to be a lady. Is he not truly the most magnificent of Lords?"
 8659. She blinks slowly. "What beautiful music. My Lord... Horance, once gave me a music box like that one." Rowena turns away, distracted.*
 8660. She blows you a kiss.
 8661. She blushes. "I am Lady Leigh."
 8662. She closes her eyes a moment.
 8663. She curtsies delicately and smiles back.~~"Hello, Markham. It is good, indeed, to see that none of this horrible business can keep thee from giving a lady a compliment."*
 8664. She flexes proudly, "I am a miner in Vesper."
 8665. She flutters over Shamino's head.~~"I love -thee-, as well!"*
 8666. She gives you a cocked smile. "That rascal opened one of the best pubs this side of Buccaneer's Den, or so he'd have thee believe. He's a bit rough around the edges, but he knows how to buy good wine, that is for sure. And his taste in bar maids isn't half bad, either," she wink. "If thou hast met Paulette, thou dost know of what I speak."
 8667. She gives you a hard look.~~"There is a job for Trellek."
 8668. She gives you a slightly cross look. "Well, I hope that thou didst not steal it from Elynor."
 8669. She gives you a suspicious look. "My name is Balayna."
 8670. She glowers at you for a moment. "I have nothing to say about -that- bumbling clod!"
 8671. She hands you 50 gold coins.
 8672. She inspects the inside of the box.~~ "Ah, good. The contents, at least, are still intact. The guilty one was only a victim of his own curiosity, and not truly a thief."~~She looks you up and down. "It is quite possible that thou wilt still learn to be a worthy member of our illustrious Membership. We shall see."
 8673. She inspects the inside of the box.~~ "I see that the contents of the box are missing. Either thou art a thief, or, at the least, not very diligent in thy duty as a messenger. One way or the other, 
 8674. She kisses you once lightly. "Thank thee, 
 8675. She laughs aloud. "Thou must be kidding!" She composes herself and says, "It is my duty to see that thou art comfortable whilst at The Baths."
 8676. She lifts up her arms and in one of them you see an ankh. Words which you vaguely recognize flow from her lips and the ankh glows brightly. She stops chanting and the ankh dims. After her analysis of your condition is complete, "Ah, it is good to see that the world has been treating thee well. How may I serve thee, 'O Virtuous One?"
 8677. She looks at you, puzzled. "Did I not do that already?"
 8678. She looks concerned. "'Tis awful! Christopher was a nice man. Didst thou know he was one of our members? I cannot believe he is dead..."
 8679. She looks down at her feet, and then back up at you. It is obvious she is fighting an urge to cry.~~ "Several months ago, my mother passed away in her home town. She was born here in the forests, and had asked to be buried here, near me. Every morning I come out here to visit her and set flowers by her grave.~~ "But," a lone tear escapes and trickles down her cheek, "I am the only member of our family who lives nearby. No one else is able to visit or leave flowers very often.~~"Her grave looks so bare sometimes." She looks off into the horizon and sighs. "
 8680. She looks down for a moment. "I thought as much." As she raises her head, tears are visible in her eyes. "I thank thee for trying."*
 8681. She looks up as you introduce yourself.
 8682. She looks you up and down. "Yes, I think we might be able to find something for thee."~~After several minutes of rummaging through the store, Gaye returns. "Here it is! Not many left-- we have had a run on them recently!"
 8683. She nods at you as she returns to her business.*
 8684. She notices your medallion. "But thou dost know all that already!
 8685. She pauses. "Goodbye, 
 8686. She quickly examines you
 8687. She recovers her composure, "Oh. For a moment there, I thought that thou wouldst have me be thy... sacrifice."
 8688. She rests now forever in the Yew graveyard, may her sleep be peaceful. I searched the land for 
 8689. She rolls her eyes. "The Lycaeum is the building in which thou dost stand. It is a great library designed to house a wealth of knowledge. Though the structure has changed a bit over the past two hundred years, the essence of learning has not."
 8690. She seems amazed.~~"Thou art already stronger than I! I am sorry, but I cannot help thee grow any further."
 8691. She seems surprised, but quickly recovers.~~"Your feelings are understood by me," she sighs.
 8692. She sees your jaw set with determination and nods her head. "Then die, foolish one!"*
 8693. She shakes her head sadly. "I have not been `myself' for so long that I no longer recognize this town." Her eyes widen.~~ "There are so many buildings around the Lycaeum now, hast thou seen them?"~~She pauses, looking at you.~~"By the way, old friend. I assume thou art responsible for returning the ether to its normal state. I thank thee."
 8694. She shakes her head, muttering, "Why doth 
 8695. She shies away for a moment, and then cautiously steps forward. "I am called Saralek."
 8696. She shrugs.
 8697. She shrugs. "There is naught to say, except that they are a menace. This town would be a much better place without them."
 8698. She sighs, obviously disappointed.
 8699. She smiles at first, then turns serious. "I have tied my spirit to powers beyond the realm of this mortal world. Were I to enter the Well of Souls, this entire island and a good bit of the mainland would be destroyed in a magical discharge. Wouldst thou lose the town of Skara Brae for all eternity?"
 8700. She smiles at you. "Thou art quite forgetful, 
 8701. She smiles excitedly.~~"Your wish is to meet wisps?"
 8702. She smiles shyly.~~"I very much love animals. When I was very young, I found an ailing dove that I was unable to nurse back to health. Since that time, I began to study the healing arts, so that I would be able to help other animals who might need healing.~~ "Of course," she laughs, "now that I have the skills, I use them to help people, too."
 8703. She smiles, nodding to Iolo. "Perhaps thou art correct, friend archer, but I prefer more physical challenges."
 8704. She smiles. "I have a very important job, I do. My, are not those shelves lovely? So neat and orderly." She looks back at you.~~"Be careful! The ink wells are full, and the quills so sharp." She giggles.
 8705. She stares at you suspiciously.
 8706. She stares blankly for a second, then, as if on cue, "I am the Mistress of the Tower. I tend to my Lord Horance's needs and keep our place looking respectable." It would appear that she's been falling behind in the latter duty.
 8707. She steps in line and motions for you to lead on.*
 8708. She still does.
 8709. She straightens her shoulders and looks you in the eye.~~"I am Elynor."
 8710. She takes a ring from her slender finger and places it in your hand. You expect it to pass right through, and it does. Fortunately, it falls to the floor, softly ringing as it striks the stones.
 8711. She takes a ring from her slender finger and places it in your hand. You expect it to pass right through, but it rests neatly in your palm.
 8712. She takes the banner from you.
 8713. She takes the document from you, smiling when she sees Ben's signature. "Trellek is permitted to join you. You are wished luck and speed."
 8714. She takes the stone chips from you and examines them. Using several vials of strange and unusual mixtures, she analyzes the blood. Finally, after a few silent minutes, she looks up, grinning.~~"I have determined the nature of the blood. It is definitely not human. In fact," she looks back down at the sample and raises one eyebrow, "it is gargoyle blood."
 8715. She thinks a moment.
 8716. She thinks a moment. "I suppose my job is to keep the Shrine of Compassion pristine, though it is not an official position."
 8717. She thinks for a moment. "His going away is not desired by me." She turns to look directly at you. "But, joining you may be wise action." She sighs.
 8718. She turns away from you with a sneer.*
 8719. She winks at you. "I meet many nice men, too!"
 8720. She winks at you. "Some say it is a powerful aphrodisiac... It is delicious, regardless. It comes from the root of an exotic tree growing somewhere in Britannia."
 8721. Sherry
 8722. Sherry stands on her hind legs, takes a deep breath, and then recites -- from memory -- very, very fast:
 8723. Shock covers her face.~~"Well," she huffs.
 8724. Shrine
 8725. Shrine of Principle
 8726. Shrines
 8727. Signed -  Chuckles
 8728. Silamo
 8729. Silverbeard
 8730. Silverleaf
 8731. Silverleaf tree
 8732. Silverleaf trees
 8733. Sintag
 8734. Sintag glares at you.
 8735. Sintag grunts.*
 8736. Sir Dupre looks quite embarrassed. "Well, yes, I would have gotten around to that."
 8737. Sir Dupre snorts, "From what I had heard Shamino was all but settled down and retired from the adventuring life."*
 8738. Sir Dupre stares at the Fellowship medallion around your neck for a long moment. "Thou must be joking," he snorts.
 8739. Sir Horffe
 8740. Sir Horffe responsible
 8741. Sir Jeff
 8742. Sir Jordan
 8743. Sir Pendaran
 8744. Sir Pendaran responsible
 8745. Sir Richter
 8746. Sixth
 8747. Skara Brae
 8748. Slav
 8749. Sleep
 8750. Sleep Field
 8751. Slowly the slime crept up toward the fox, when suddenly the fox trotted directly across the surface of the ooze!
 8752. Slowly, as if with great effort, it raises it head.
 8753. Slowly, the sword settles into its original shape, except for the blue gem glowing in the hilt.
 8754. Smiling gently, she hands you a carrot.
 8755. Smith
 8756. Smithy
 8757. So much power that even in a shattered state, its magic still flowed. 'Tis sad to lose such an artifact." As if suddenly remembering with whom he is speaking, he ammends, "Much better than having Mondain running about mucking with things, I suppose."
 8758. Socialism
 8759. Soul Cage
 8760. Spankamiah
 8761. Spark
 8762. Spark blushes. "Aww, cut it out!"*
 8763. Spark bows his head and murmurs, "Goodbye, then."*
 8764. Spark turns beet red.
 8765. Spark whispers to no one in particular, "This is the most boring pile of horse manure in which I have ever had the pleasure to wallow!"*
 8766. Spark whispers to you, "I wish there was a confectioner that sold candied apples!"*
 8767. Spark whispers, "Oh, come on, be a man!"*
 8768. Spark's eyes light up.~"Torture? Wow! He quickly looks at you and changes expressions.~~ "I, er, mean, that is very awful."*
 8769. Spark's eyes widen and his jaw drops.*
 8770. Special Projects
 8771. Spektran
 8772. Spent
 8773. Sphere
 8774. Spider Silk
 8775. Sprellic
 8776. Sprellic dead
 8777. Sprellic falls to his knees before you in gratitude. "Avatar, thou hast saved my life! I cannot thank thee enough!"
 8778. Sprellic practically kisses your feet.
 8779. Standing at attention just behind him is a wingled gargoyle.
 8780. Standing before you is a statuesque fighting woman with eyes that radiate a familiarity with danger.
 8781. Standing before you, with a hand on her hip, is a lovely, young woman with long black hair. "Ooooh... Thou art a big one, 
 8782. Starbursts: clouds of flying death.~
 8783. Stay thine hand!
 8784. Stone Harpy: The Stone harpy is the creation of the twisted mind of the magus and paranoid lord of Spectran. It is reputed to be magically triggered by the approaching close approach of any creature.
 8785. Stop 
 8786. Strive
 8787. Strive for Unity
 8788. Stuart looks down his nose at you. "Yes?"
 8789. Stuart whispers to you, "Jesse is all wrong! Why, -thou- wouldst make a better Avatar than he! And -thou- probably couldst not act thy way out of a reagent bag! That is not a reflection on thee, but on Jesse."
 8790. Stuart's feathers are obviously ruffled. "Yes. I have been cast as second banana yet again! I am much more suited to play the Avatar, but did Raymundo cast me? Noooo!"
 8791. Suddenly Leavell gets an embarrassed look on his face and stops talking.*
 8792. Suddenly, Penumbra grabs her head in pain. "Oh!" she cries. "Mine head! The pain! What is happening? What didst thou do to me?" She closes her eyes and concentrates. "There is a disturbance in the ether! I can feel my magical powers fading! Help me, 
 8793. Suddenly, Spark lets his sling fly. His target, a small fly hovering above your head, is smacked out of the air. 
 8794. Suddenly, something jars Lord British's memory. "I wonder if there is a connection with what happened to Rudyom and what has befallen Nystul!"
 8795. Suddenly, your mind is filled with the crystal-clear resonance of an authoritative voice.~"Greeting to thee. I am the keeper of Truth. Dost thou seek the wisdom and boon of Truth?"
 8796. Suffer my wrath
 8797. Sulfurous Ash
 8798. Sullivan
 8799. Sullivan joke
 8800. Sultan
 8801. Summon
 8802. Suprised, 
 8803. Swarm
 8804. Sword Strike
 8805. Swordstrike
 8806. Syria
 8807. T-T-Tolemac
 8808. Talisman
 8809. Talisman of Infinity
 8810. Tania
 8811. Tania - Minoc (x)
 8812. Tax Council
 8813. Taylor
 8814. Telekinesis
 8815. Tending the bar is a jovial-looking man. "Welcome ta the Gilded Lizard."
 8816. Teregus
 8817. Terfin
 8818. Test of Courage
 8819. Test of Love
 8820. Tetrahedron
 8821. Thad
 8822. That bread smells good...
 8823. That food smells good...
 8824. That fruit looks good...
 8825. That last blow was perhaps a bit too hard, It'll take a while to hammer out the flaws.
 8826. That sculptor did thee justice.
 8827. That would be big of thee
 8828. That would be worthwhile
 8829. The Avatar
 8830. The Avatars
 8831. The Baths
 8832. The Black Rock transmuter I created out of an old wand does not work. It was meant to shoot electrical and magnetic charges into Black Rock, but all it does is make the substance explode! (I must be careful not to let the transmuter get into the wrong hands. Pointing it at a large quantity of Black Rock might produce a devastating explosion!)
 8833. The Cube continues to vibrate.
 8834. The Cube did not vibrate once while speaking with Quan. You realize he is totally innocent of the dangerous powers above him.*
 8835. The Cube vibrates a little. "He is in the caverns, in the torture chamber. What's left of him."
 8836. The Cube vibrates a moment. "That would be The Fellowship, of course."
 8837. The Cube vibrates a moment. "Yes, I know Hook very well. He lives beneath the House of Games. Talk to Sintag. He can direct thee."
 8838. The Cube vibrates as Sintag speaks. "Hook lives in the cavern behind the House of Games. There is a locked door from the gaming room which leads there. I have the key. There is also a secret door in Gordy's office which Hook uses to get home."
 8839. The Cube vibrates.
 8840. The Cube vibrates. "Actually, I know exactly where she is."
 8841. The Cube vibrates. "He is the one who was assigned to kill Christopher. I do not know where he is now."
 8842. The Cube vibrates. "Hook lives somewhere on Buccaneer's Den. I do not know where."
 8843. The Cube vibrates. "It is where The Fellowship interrogates their prisoners."
 8844. The Cube vibrates. "That is Hook's ship. I have not seen it in some time."
 8845. The Cube vibrates. "That is Hook's ship."
 8846. The Cube vibrates. "That was payment for delivery of the plans for the Black Gate pedestals."
 8847. The Cube vibrates. "The candelabra was left at the murder site by mistake. Hook and Forskis are getting careless."
 8848. The Diary of Erethian:~~
 8849. The Emp appears very disappointed."
 8850. The Emp eyes you a little longer. "Your good intentions are known to    me. You are asked to be the messenger. Humans will not be destroyers, please."
 8851. The Emp in front of you approaches very cautiously. After a few minutes of staring you up and down, he cocks his head towards you.~~"You are human."
 8852. The Emp nods at Trellek, and then turns to you. "The truth is now clear to me. You are wished good luck."
 8853. The Emp peers at you intensely for a few minutes. Then, shrugging, it walks cautiously up to you. "I am Trellek. Your name is?"
 8854. The Fellowship
 8855. The Fellowship has been duping the masses of Britannia now for twenty years. They are becoming stronger and stronger. After careful study, I have come to the conclusion that the group is serving some higher, malevolent entity, referred to by the organization's inner circle as `The Guardian'. More information needs to be obtained about The Guardian, but I am certain that he is very dangerous.
 8856. The Fellowship meeting is in progress, and Burnside will not speak with you now.*
 8857. The Fellowship seems to be organized into three distinct grades of members. Grade One consists of the general masses of naive innocents who have joined, thinking that their pathetic little lives will be helped in some way. Grade Two consists of the various branch leaders who make up the inner circle of Fellowship leaders.
 8858. The Ferryman doesn't respond at first, shaking his head from side to side in puzzlement. "I am... the Ferryman."
 8859. The Ferryman of Skara Brae stands in his spectral boat, holding his pole across his chest. He notices your approach. "You need not pay... to return to the mainland."
 8860. The Ferryman of Skara Brae stands in his spectral boat, holding out his hand for any who would pay his price.
 8861. The Ferryman seems to smile beneath his hood as he motions for you to once more board his spectral boat.
 8862. The Guardian
 8863. The Guardian also possesses some kind of power which allows him to speak to and `charm' naive innocents so that they will gladly join The Fellowship and become Grade One members. These unfortunate lambs will most likely become The Guardian's slaves should he ever come into power.
 8864. The Liche performs something akin to a smile and speaks with a sarcastic flair.~~"Ah, the wondrous Avatar has returned. What have I done to deserve such an honor?" The word "honor" sours on this creature's tongue.
 8865. The Liche practically glows, power coursing visibly through its undead veins.
 8866. The Liche remains motionless and seemingly unaware of your presence.*
 8867. The Liche's dry features take on a haughty appearance. "Thou mayest call me Lord Horance. It would only be prudent, as I shall one day rule all of Britannia.~~ "Surprised, Avatar? Come now. Surely thou dost not think that Lord British will stand in my way. I know how to deal with his ilk."
 8868. The Mayor continues. "Hast thou searched the stables?"
 8869. The Mayor hands you 100 gold coins.
 8870. The Mayor is pleased.~~"It seems that thou art pursuing thine investigation with genuine fervor. Methinks thou shouldst go to Britain and see if thou canst find this Man with a Hook."
